salario_medio,herramienta,valor_booleano
55250.0,13 - framework,1
31000.0,13 - framework,1
45000.0,13 - framework,1
38000.0,13 - framework,1
39500.0,13 - framework,1
48000.0,13 - framework,1
38500.0,13 - framework,1
34500.0,13 - framework,1
33000.0,13 - framework,1
36000.0,13 - framework,1
37500.0,13 - framework,1
37500.0,13 - framework,1
25500.0,13 - framework,1
37500.0,13 - framework,1
36000.0,13 - framework,1
36000.0,13 - framework,1
30000.0,13 - framework,1
34500.0,13 - framework,1
34500.0,13 - framework,1
34500.0,13 - framework,1
34500.0,13 - framework,1
43500.0,13 - framework,1
40500.0,13 - framework,1
49500.0,13 - framework,1
36000.0,13 - framework,1
25500.0,13 - framework,1
30000.0,13 - framework,1
54000.0,13 - framework,1
25500.0,13 - framework,1
39000.0,13 - framework,1
37500.0,13 - framework,1
39000.0,13 - framework,1
37500.0,13 - framework,1
36000.0,13 - framework,1
46500.0,13 - framework,1
34500.0,13 - framework,1
42000.0,13 - framework,1
49500.0,13 - framework,1
49500.0,13 - framework,1
52500.0,13 - framework,1
54000.0,13 - framework,1
36000.0,13 - framework,1
46500.0,13 - framework,1
60000.0,13 - framework,1
54000.0,13 - framework,1
27000.0,13 - framework,1
46500.0,13 - framework,1
25500.0,13 - framework,1
36000.0,13 - framework,1
36000.0,13 - framework,1
34500.0,13 - framework,1
39000.0,13 - framework,1
34500.0,13 - framework,1
43500.0,13 - framework,1
49500.0,13 - framework,1
49500.0,13 - framework,1
43500.0,13 - framework,1
54000.0,13 - framework,1
36000.0,13 - framework,1
39000.0,13 - framework,1
36000.0,13 - framework,1
43500.0,13 - framework,1
31500.0,13 - framework,1
54000.0,13 - framework,1
39000.0,13 - framework,1
58500.0,13 - framework,1
28500.0,13 - framework,1
39000.0,13 - framework,1
39000.0,13 - framework,1
54000.0,13 - framework,1
34500.0,13 - framework,1
49500.0,13 - framework,1
49500.0,13 - framework,1
31500.0,13 - framework,1
39000.0,13 - framework,1
40500.0,13 - framework,1
34500.0,13 - framework,1
36000.0,13 - framework,1
51000.0,13 - framework,1
43500.0,13 - framework,1
42000.0,13 - framework,1
36000.0,13 - framework,1
45000.0,13 - framework,1
49500.0,13 - framework,1
49500.0,13 - framework,1
51000.0,13 - framework,1
33000.0,13 - framework,1
30000.0,13 - framework,1
34500.0,13 - framework,1
39000.0,13 - framework,1
39000.0,13 - framework,1
31500.0,13 - framework,1
39000.0,13 - framework,1
34500.0,13 - framework,1
49500.0,13 - framework,1
34500.0,13 - framework,1
48000.0,13 - framework,1
37500.0,13 - framework,1
43500.0,13 - framework,1
43500.0,13 - framework,1
52500.0,13 - framework,1
37500.0,13 - framework,1
51000.0,13 - framework,1
39000.0,13 - framework,1
37500.0,13 - framework,1
31500.0,13 - framework,1
25500.0,13 - framework,1
49500.0,13 - framework,1
31500.0,13 - framework,1
27000.0,13 - framework,1
45000.0,13 - framework,1
30000.0,13 - framework,1
52500.0,13 - framework,1
43500.0,13 - framework,1
34500.0,13 - framework,1
33000.0,13 - framework,1
34500.0,13 - framework,1
22500.0,13 - framework,1
27000.0,13 - framework,1
46500.0,13 - framework,1
39000.0,13 - framework,1
37500.0,13 - framework,1
40500.0,13 - framework,1
29000.0,13 - framework,1
33000.0,13 - framework,1
55000.0,13 - framework,1
62000.0,13 - framework,1
62000.0,13 - framework,1
31500.0,13 - framework,1
26500.0,13 - framework,1
34500.0,13 - framework,1
34500.0,13 - framework,1
36500.0,13 - framework,1
51000.0,13 - framework,1
30000.0,13 - framework,1
27500.0,13 - framework,1
24000.0,13 - framework,1
35000.0,13 - framework,1
51500.0,13 - framework,1
36500.0,13 - framework,1
36500.0,13 - framework,1
35000.0,13 - framework,1
33000.0,13 - framework,1
39500.0,13 - framework,1
44000.0,13 - framework,1
27500.0,13 - framework,1
27000.0,13 - framework,1
38000.0,13 - framework,1
25000.0,13 - framework,1
40000.0,13 - framework,1
31500.0,13 - framework,1
30000.0,13 - framework,1
51500.0,13 - framework,1
38000.0,13 - framework,1
33000.0,13 - framework,1
51000.0,13 - framework,1
51500.0,13 - framework,1
33000.0,13 - framework,1
54000.0,13 - framework,1
36000.0,13 - framework,1
40000.0,13 - framework,1
39000.0,13 - framework,1
25500.0,13 - framework,1
42000.0,13 - framework,1
31500.0,13 - framework,1
31500.0,13 - framework,1
33000.0,13 - framework,1
30500.0,13 - framework,1
40000.0,13 - framework,1
40500.0,13 - framework,1
39000.0,13 - framework,1
36000.0,13 - framework,1
24500.0,13 - framework,1
33000.0,13 - framework,1
37500.0,13 - framework,1
28500.0,13 - framework,1
27500.0,13 - framework,1
29000.0,13 - framework,1
52500.0,13 - framework,1
45000.0,13 - framework,1
19000.0,13 - framework,1
52500.0,13 - framework,1
55000.0,13 - framework,1
42500.0,13 - framework,1
25500.0,13 - framework,1
19000.0,13 - framework,1
29000.0,13 - framework,1
35000.0,13 - framework,1
35000.0,13 - framework,1
39500.0,13 - framework,1
10500.0,13 - framework,1
15000.0,13 - framework,1
14000.0,13 - framework,1
14000.0,13 - framework,1
26000.0,13 - framework,1
19000.0,13 - framework,1
10500.0,13 - framework,1
48000.0,13 - framework,1
25000.0,13 - framework,1
39500.0,13 - framework,1
33500.0,13 - framework,1
23000.0,13 - framework,1
45000.0,13 - framework,1
42500.0,13 - framework,1
24000.0,13 - framework,1
19000.0,13 - framework,1
31000.0,13 - framework,1
20000.0,13 - framework,1
28000.0,13 - framework,1
20000.0,13 - framework,1
34000.0,13 - framework,1
35000.0,13 - framework,1
35000.0,13 - framework,1
30000.0,13 - framework,1
33000.0,13 - framework,1
47500.0,13 - framework,1
13000.0,13 - framework,1
27499.5,13 - framework,1
27000.0,13 - framework,1
23000.0,13 - framework,1
18000.0,13 - framework,1
27500.0,13 - framework,1
35000.0,13 - framework,1
28500.0,13 - framework,1
37500.0,13 - framework,1
27000.0,13 - framework,1
27500.0,13 - framework,1
40000.0,13 - framework,1
30500.0,13 - framework,1
25500.0,13 - framework,1
39000.0,13 - framework,1
32500.0,13 - framework,1
27500.0,13 - framework,1
32000.0,13 - framework,1
44500.0,13 - framework,1
35000.0,13 - framework,1
26000.0,13 - framework,1
60000.0,13 - framework,1
31500.0,13 - framework,1
27000.0,13 - framework,1
40000.0,13 - framework,1
55000.0,13 - framework,1
40000.0,13 - framework,1
52500.0,13 - framework,1
47500.0,13 - framework,1
55000.0,13 - framework,1
47500.0,13 - framework,1
50000.0,13 - framework,1
52500.0,13 - framework,1
42000.0,13 - framework,1
51000.0,13 - framework,1
50000.0,13 - framework,1
20000.0,13 - framework,1
55000.0,13 - framework,1
25000.0,13 - framework,1
36000.0,13 - framework,1
35000.0,13 - framework,1
62500.0,13 - framework,1
33000.0,13 - framework,1
57000.0,13 - framework,1
33000.0,13 - framework,1
33000.0,13 - framework,1
45000.0,13 - framework,1
45000.0,13 - framework,1
45000.0,13 - framework,1
45000.0,13 - framework,1
45000.0,13 - framework,1
45000.0,13 - framework,1
27000.0,13 - framework,1
33000.0,13 - framework,1
33000.0,13 - framework,1
39000.0,13 - framework,1
39000.0,13 - framework,1
39000.0,13 - framework,1
39000.0,13 - framework,1
33000.0,13 - framework,1
45000.0,13 - framework,1
33000.0,13 - framework,1
51000.0,12 - apirest,1
35000.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
40000.0,12 - apirest,1
42500.0,12 - apirest,1
57500.0,12 - apirest,1
60000.0,12 - apirest,1
30000.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
46500.0,12 - apirest,1
34500.0,12 - apirest,1
34500.0,12 - apirest,1
51000.0,12 - apirest,1
43500.0,12 - apirest,1
49500.0,12 - apirest,1
27000.0,12 - apirest,1
54000.0,12 - apirest,1
36000.0,12 - apirest,1
43500.0,12 - apirest,1
34500.0,12 - apirest,1
36000.0,12 - apirest,1
39000.0,12 - apirest,1
46500.0,12 - apirest,1
42000.0,12 - apirest,1
49500.0,12 - apirest,1
54000.0,12 - apirest,1
49500.0,12 - apirest,1
36000.0,12 - apirest,1
46500.0,12 - apirest,1
39000.0,12 - apirest,1
49500.0,12 - apirest,1
37500.0,12 - apirest,1
34500.0,12 - apirest,1
34500.0,12 - apirest,1
52500.0,12 - apirest,1
24000.0,12 - apirest,1
49500.0,12 - apirest,1
39000.0,12 - apirest,1
39000.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
37500.0,12 - apirest,1
28500.0,12 - apirest,1
33000.0,12 - apirest,1
49500.0,12 - apirest,1
49500.0,12 - apirest,1
40500.0,12 - apirest,1
34500.0,12 - apirest,1
34500.0,12 - apirest,1
36000.0,12 - apirest,1
31500.0,12 - apirest,1
51000.0,12 - apirest,1
42000.0,12 - apirest,1
24000.0,12 - apirest,1
43500.0,12 - apirest,1
34500.0,12 - apirest,1
27000.0,12 - apirest,1
34500.0,12 - apirest,1
42000.0,12 - apirest,1
51000.0,12 - apirest,1
33000.0,12 - apirest,1
42000.0,12 - apirest,1
27000.0,12 - apirest,1
39000.0,12 - apirest,1
39000.0,12 - apirest,1
30000.0,12 - apirest,1
27000.0,12 - apirest,1
30000.0,12 - apirest,1
31500.0,12 - apirest,1
30000.0,12 - apirest,1
25500.0,12 - apirest,1
30000.0,12 - apirest,1
36000.0,12 - apirest,1
42000.0,12 - apirest,1
42000.0,12 - apirest,1
43500.0,12 - apirest,1
34500.0,12 - apirest,1
40500.0,12 - apirest,1
37500.0,12 - apirest,1
42000.0,12 - apirest,1
46500.0,12 - apirest,1
37500.0,12 - apirest,1
28500.0,12 - apirest,1
34500.0,12 - apirest,1
45000.0,12 - apirest,1
30500.0,12 - apirest,1
37500.0,12 - apirest,1
55000.0,12 - apirest,1
24000.0,12 - apirest,1
33500.0,12 - apirest,1
55000.0,12 - apirest,1
62000.0,12 - apirest,1
62000.0,12 - apirest,1
30500.0,12 - apirest,1
21000.0,12 - apirest,1
38000.0,12 - apirest,1
42000.0,12 - apirest,1
33000.0,12 - apirest,1
36500.0,12 - apirest,1
59000.0,12 - apirest,1
30000.0,12 - apirest,1
24000.0,12 - apirest,1
23500.0,12 - apirest,1
36500.0,12 - apirest,1
26000.0,12 - apirest,1
37500.0,12 - apirest,1
39000.0,12 - apirest,1
62000.0,12 - apirest,1
28500.0,12 - apirest,1
31500.0,12 - apirest,1
31000.0,12 - apirest,1
34500.0,12 - apirest,1
21000.0,12 - apirest,1
36000.0,12 - apirest,1
25500.0,12 - apirest,1
43500.0,12 - apirest,1
30000.0,12 - apirest,1
44500.0,12 - apirest,1
38000.0,12 - apirest,1
34500.0,12 - apirest,1
34500.0,12 - apirest,1
40500.0,12 - apirest,1
54000.0,12 - apirest,1
36000.0,12 - apirest,1
25500.0,12 - apirest,1
43000.0,12 - apirest,1
42000.0,12 - apirest,1
33000.0,12 - apirest,1
31500.0,12 - apirest,1
38000.0,12 - apirest,1
33000.0,12 - apirest,1
39000.0,12 - apirest,1
31000.0,12 - apirest,1
44000.0,12 - apirest,1
50000.0,12 - apirest,1
45000.0,12 - apirest,1
27500.0,12 - apirest,1
42000.0,12 - apirest,1
55000.0,12 - apirest,1
33000.0,12 - apirest,1
27500.0,12 - apirest,1
35000.0,12 - apirest,1
35000.0,12 - apirest,1
43500.0,12 - apirest,1
15000.0,12 - apirest,1
13000.0,12 - apirest,1
45000.0,12 - apirest,1
23000.0,12 - apirest,1
34500.0,12 - apirest,1
45000.0,12 - apirest,1
27000.0,12 - apirest,1
35000.0,12 - apirest,1
31000.0,12 - apirest,1
42000.0,12 - apirest,1
18000.0,12 - apirest,1
20000.0,12 - apirest,1
34000.0,12 - apirest,1
35000.0,12 - apirest,1
30000.0,12 - apirest,1
33000.0,12 - apirest,1
20800.0,12 - apirest,1
45000.0,12 - apirest,1
52500.0,12 - apirest,1
27499.5,12 - apirest,1
57000.0,12 - apirest,1
55000.0,12 - apirest,1
57000.0,12 - apirest,1
27000.0,12 - apirest,1
37500.0,12 - apirest,1
35000.0,12 - apirest,1
40000.0,12 - apirest,1
28500.0,12 - apirest,1
50000.0,12 - apirest,1
50000.0,12 - apirest,1
50000.0,12 - apirest,1
50000.0,12 - apirest,1
27000.0,12 - apirest,1
32500.0,12 - apirest,1
27600.0,12 - apirest,1
32500.0,12 - apirest,1
32500.0,12 - apirest,1
50000.0,12 - apirest,1
27500.0,12 - apirest,1
30500.0,12 - apirest,1
10500.0,12 - apirest,1
32000.0,12 - apirest,1
38500.0,12 - apirest,1
31500.0,12 - apirest,1
39600.0,12 - apirest,1
40000.0,12 - apirest,1
51000.0,12 - apirest,1
47500.0,12 - apirest,1
47500.0,12 - apirest,1
34500.0,12 - apirest,1
37500.0,12 - apirest,1
42000.0,12 - apirest,1
32500.0,12 - apirest,1
37500.0,12 - apirest,1
13000.0,12 - apirest,1
55000.0,12 - apirest,1
47500.0,12 - apirest,1
35000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
27000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
45000.0,12 - apirest,1
45000.0,12 - apirest,1
45000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
33000.0,12 - apirest,1
27000.0,12 - apirest,1
39000.0,12 - apirest,1
33000.0,12 - apirest,1
45000.0,12 - apirest,1
45000.0,02 - html,1
26000.0,02 - html,1
42500.0,02 - html,1
27500.0,02 - html,1
60000.0,02 - html,1
25500.0,02 - html,1
27000.0,02 - html,1
36000.0,02 - html,1
46500.0,02 - html,1
25500.0,02 - html,1
36000.0,02 - html,1
37500.0,02 - html,1
49500.0,02 - html,1
25500.0,02 - html,1
36000.0,02 - html,1
39000.0,02 - html,1
27000.0,02 - html,1
34500.0,02 - html,1
27000.0,02 - html,1
37500.0,02 - html,1
55500.0,02 - html,1
58500.0,02 - html,1
27000.0,02 - html,1
51000.0,02 - html,1
18500.0,02 - html,1
43500.0,02 - html,1
36000.0,02 - html,1
36000.0,02 - html,1
37500.0,02 - html,1
37500.0,02 - html,1
37500.0,02 - html,1
30000.0,02 - html,1
17000.0,02 - html,1
39000.0,02 - html,1
36000.0,02 - html,1
37500.0,02 - html,1
31500.0,02 - html,1
34500.0,02 - html,1
49500.0,02 - html,1
39000.0,02 - html,1
22500.0,02 - html,1
36000.0,02 - html,1
45000.0,02 - html,1
24000.0,02 - html,1
27000.0,02 - html,1
25500.0,02 - html,1
25500.0,02 - html,1
33000.0,02 - html,1
37500.0,02 - html,1
31500.0,02 - html,1
25500.0,02 - html,1
36000.0,02 - html,1
31500.0,02 - html,1
30000.0,02 - html,1
39000.0,02 - html,1
27000.0,02 - html,1
34500.0,02 - html,1
42000.0,02 - html,1
25500.0,02 - html,1
34500.0,02 - html,1
40500.0,02 - html,1
25500.0,02 - html,1
49500.0,02 - html,1
19500.0,02 - html,1
39000.0,02 - html,1
22500.0,02 - html,1
34500.0,02 - html,1
34500.0,02 - html,1
25500.0,02 - html,1
37500.0,02 - html,1
35000.0,02 - html,1
37500.0,02 - html,1
30000.0,02 - html,1
40500.0,02 - html,1
24000.0,02 - html,1
38000.0,02 - html,1
26500.0,02 - html,1
37500.0,02 - html,1
22500.0,02 - html,1
62000.0,02 - html,1
62000.0,02 - html,1
39500.0,02 - html,1
39000.0,02 - html,1
32000.0,02 - html,1
30000.0,02 - html,1
26500.0,02 - html,1
30500.0,02 - html,1
30000.0,02 - html,1
21000.0,02 - html,1
26000.0,02 - html,1
24000.0,02 - html,1
33000.0,02 - html,1
36500.0,02 - html,1
59000.0,02 - html,1
27500.0,02 - html,1
29000.0,02 - html,1
27500.0,02 - html,1
27500.0,02 - html,1
29000.0,02 - html,1
30000.0,02 - html,1
18000.0,02 - html,1
57000.0,02 - html,1
36500.0,02 - html,1
26000.0,02 - html,1
33000.0,02 - html,1
20500.0,02 - html,1
27000.0,02 - html,1
21500.0,02 - html,1
40000.0,02 - html,1
27500.0,02 - html,1
27500.0,02 - html,1
33000.0,02 - html,1
38000.0,02 - html,1
39000.0,02 - html,1
35000.0,02 - html,1
33000.0,02 - html,1
21000.0,02 - html,1
21500.0,02 - html,1
34500.0,02 - html,1
29000.0,02 - html,1
34500.0,02 - html,1
42000.0,02 - html,1
37500.0,02 - html,1
30000.0,02 - html,1
27000.0,02 - html,1
38000.0,02 - html,1
27000.0,02 - html,1
27000.0,02 - html,1
36500.0,02 - html,1
40000.0,02 - html,1
36000.0,02 - html,1
40000.0,02 - html,1
34500.0,02 - html,1
17000.0,02 - html,1
40500.0,02 - html,1
42000.0,02 - html,1
31500.0,02 - html,1
36500.0,02 - html,1
29000.0,02 - html,1
39000.0,02 - html,1
31500.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
21000.0,02 - html,1
28500.0,02 - html,1
29000.0,02 - html,1
26000.0,02 - html,1
27500.0,02 - html,1
33000.0,02 - html,1
25500.0,02 - html,1
27500.0,02 - html,1
39500.0,02 - html,1
25000.0,02 - html,1
35000.0,02 - html,1
35000.0,02 - html,1
30000.0,02 - html,1
65000.0,02 - html,1
65000.0,02 - html,1
24000.0,02 - html,1
24000.0,02 - html,1
34500.0,02 - html,1
27000.0,02 - html,1
19000.0,02 - html,1
25000.0,02 - html,1
20000.0,02 - html,1
28000.0,02 - html,1
35000.0,02 - html,1
20000.0,02 - html,1
20000.0,02 - html,1
39000.0,02 - html,1
21600.0,02 - html,1
34000.0,02 - html,1
27499.5,02 - html,1
27000.0,02 - html,1
23000.0,02 - html,1
27500.0,02 - html,1
28500.0,02 - html,1
27000.0,02 - html,1
32500.0,02 - html,1
32500.0,02 - html,1
27500.0,02 - html,1
21000.0,02 - html,1
39000.0,02 - html,1
32500.0,02 - html,1
30000.0,02 - html,1
35000.0,02 - html,1
27500.0,02 - html,1
65000.0,02 - html,1
55000.0,02 - html,1
40000.0,02 - html,1
50000.0,02 - html,1
30000.0,02 - html,1
37500.0,02 - html,1
32500.0,02 - html,1
20000.0,02 - html,1
47500.0,02 - html,1
20500.0,02 - html,1
35000.0,02 - html,1
30000.0,02 - html,1
37500.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
27000.0,02 - html,1
27000.0,02 - html,1
39000.0,02 - html,1
33000.0,02 - html,1
39000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
33000.0,02 - html,1
27000.0,02 - html,1
39000.0,02 - html,1
39000.0,02 - html,1
39000.0,02 - html,1
39000.0,02 - html,1
33000.0,02 - html,1
27000.0,02 - html,1
51000.0,20 - amazon ws,1
44000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
55250.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
46500.0,20 - amazon ws,1
28500.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
63000.0,20 - amazon ws,1
34500.0,20 - amazon ws,1
34500.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
60000.0,20 - amazon ws,1
60000.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
51000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
63000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
43500.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
55500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
60000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
58500.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
28500.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
46500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
34500.0,20 - amazon ws,1
31500.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
55500.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
40500.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
60000.0,20 - amazon ws,1
66000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
49500.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
51000.0,20 - amazon ws,1
58500.0,20 - amazon ws,1
22500.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
28500.0,20 - amazon ws,1
54000.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
27000.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
39500.0,20 - amazon ws,1
27500.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
21500.0,20 - amazon ws,1
43500.0,20 - amazon ws,1
22500.0,20 - amazon ws,1
23000.0,20 - amazon ws,1
24000.0,20 - amazon ws,1
38000.0,20 - amazon ws,1
36500.0,20 - amazon ws,1
40000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
43000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
38000.0,20 - amazon ws,1
36500.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
35000.0,20 - amazon ws,1
32500.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
44000.0,20 - amazon ws,1
27500.0,20 - amazon ws,1
36000.0,20 - amazon ws,1
47500.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
23500.0,20 - amazon ws,1
65000.0,20 - amazon ws,1
42000.0,20 - amazon ws,1
30000.0,20 - amazon ws,1
48000.0,20 - amazon ws,1
40000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
23500.0,20 - amazon ws,1
40000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
41000.0,20 - amazon ws,1
21500.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
47500.0,20 - amazon ws,1
36500.0,20 - amazon ws,1
34500.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
27600.0,20 - amazon ws,1
48000.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
26000.0,20 - amazon ws,1
34000.0,20 - amazon ws,1
20000.0,20 - amazon ws,1
28500.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
65000.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
50000.0,20 - amazon ws,1
65000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
27000.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
27499.5,20 - amazon ws,1
43500.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
57000.0,20 - amazon ws,1
43000.0,20 - amazon ws,1
27600.0,20 - amazon ws,1
28500.0,20 - amazon ws,1
20000.0,20 - amazon ws,1
27500.0,20 - amazon ws,1
40000.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
42500.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
38000.0,20 - amazon ws,1
38000.0,20 - amazon ws,1
50000.0,20 - amazon ws,1
27500.0,20 - amazon ws,1
65000.0,20 - amazon ws,1
31500.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
40000.0,20 - amazon ws,1
34000.0,20 - amazon ws,1
32000.0,20 - amazon ws,1
47500.0,20 - amazon ws,1
51000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
43500.0,20 - amazon ws,1
52500.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
48000.0,20 - amazon ws,1
25000.0,20 - amazon ws,1
43000.0,20 - amazon ws,1
50000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
37500.0,20 - amazon ws,1
26500.0,20 - amazon ws,1
32500.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
55000.0,20 - amazon ws,1
32000.0,20 - amazon ws,1
34000.0,20 - amazon ws,1
22500.0,20 - amazon ws,1
62500.0,20 - amazon ws,1
35000.0,20 - amazon ws,1
34000.0,20 - amazon ws,1
27000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
33000.0,20 - amazon ws,1
39000.0,20 - amazon ws,1
45000.0,20 - amazon ws,1
40000.0,19 - azure,1
49000.0,19 - azure,1
55000.0,19 - azure,1
49500.0,19 - azure,1
49500.0,19 - azure,1
37500.0,19 - azure,1
42000.0,19 - azure,1
37500.0,19 - azure,1
36000.0,19 - azure,1
39000.0,19 - azure,1
51000.0,19 - azure,1
40500.0,19 - azure,1
49500.0,19 - azure,1
54000.0,19 - azure,1
46500.0,19 - azure,1
45000.0,19 - azure,1
30000.0,19 - azure,1
49500.0,19 - azure,1
52500.0,19 - azure,1
51000.0,19 - azure,1
39000.0,19 - azure,1
37500.0,19 - azure,1
57000.0,19 - azure,1
34500.0,19 - azure,1
52500.0,19 - azure,1
42000.0,19 - azure,1
42000.0,19 - azure,1
52500.0,19 - azure,1
39000.0,19 - azure,1
